Size,Time
100,0.0009996891021728516
1000,0.018894672393798828
2000,0.07219243049621582
3000,0.17193007469177246
4000,0.3065645694732666
5000,0.43723273277282715
6000,0.6575703620910645
7000,0.8975636959075928
8000,1.2002360820770264
9000,1.770808458328247
10000,2.210756778717041
20000,8.387577772140503
30000,17.193556308746338
40000,33.72644519805908
50000,53.62738370895386
