Size,Time
100,0.0
1000,0.02144312858581543
2000,0.08377575874328613
3000,0.1611487865447998
4000,0.29013562202453613
5000,0.4369504451751709
6000,0.6402249336242676
7000,0.9017839431762695
8000,1.1527986526489258
9000,1.4502553939819336
10000,1.8129291534423828
20000,7.448307752609253
30000,21.19201421737671
40000,34.4575138092041
50000,72.0569121837616
