Size,Time
100,0.0
1000,0.022031068801879883
2000,0.10399723052978516
3000,0.16705012321472168
4000,0.3145413398742676
5000,0.43755102157592773
6000,0.6247029304504395
7000,0.8880102634429932
8000,1.1241650581359863
9000,1.4683291912078857
10000,1.7800052165985107
20000,7.500775098800659
30000,16.84087896347046
40000,31.291518211364746
50000,54.94942569732666
