Size,Time
100,0.000499725341796875
1000,0.04338836669921875
2000,0.17557024955749512
3000,0.40588879585266113
4000,0.6968598365783691
5000,1.08433198928833
6000,1.6039330959320068
7000,2.3134260177612305
8000,3.0258920192718506
9000,3.569977045059204
10000,4.645181655883789
20000,19.86392903327942
30000,49.186946868896484
40000,86.31878209114075
50000,154.09901762008667
