Size,Time
100,0.0
1000,0.0010349750518798828
2000,0.001998424530029297
3000,0.0029888153076171875
4000,0.00452733039855957
5000,0.005987405776977539
6000,0.008349895477294922
7000,0.009719610214233398
8000,0.010834455490112305
9000,0.011236429214477539
10000,0.011957168579101562
20000,0.025582551956176758
30000,0.043081045150756836
40000,0.061064958572387695
50000,0.07570505142211914
