Size,Time
100,0.0
1000,0.0015151500701904297
2000,0.0019960403442382812
3000,0.004055500030517578
4000,0.00548243522644043
5000,0.005921363830566406
6000,0.008545637130737305
7000,0.008999824523925781
8000,0.009000062942504883
9000,0.010716915130615234
10000,0.015613079071044922
20000,0.028722047805786133
30000,0.04404473304748535
40000,0.07458138465881348
50000,0.08453989028930664
