Size,Time
100,0.0
1000,0.0011589527130126953
2000,0.00304412841796875
3000,0.0033774375915527344
4000,0.00548243522644043
5000,0.006999492645263672
6000,0.009417533874511719
7000,0.00908517837524414
8000,0.01020050048828125
9000,0.011236429214477539
10000,0.013102054595947266
20000,0.028722047805786133
30000,0.043081045150756836
40000,0.07458138465881348
50000,0.08453989028930664
