Size,Time
100,0.0
1000,0.02144312858581543
2000,0.07874774932861328
3000,0.17165517807006836
4000,0.305300235748291
5000,0.43755102157592773
6000,0.6575703620910645
7000,0.9017839431762695
8000,1.1668384075164795
9000,1.571058988571167
10000,2.0002682209014893
20000,8.387577772140503
30000,20.958584547042847
40000,34.4575138092041
50000,59.19840598106384
