Size,Time
100,0.0010073184967041016
1000,0.04850339889526367
2000,0.1736600399017334
3000,0.4518146514892578
4000,0.7404317855834961
5000,1.1404457092285156
6000,1.7679386138916016
7000,3.247704029083252
8000,4.607840061187744
9000,5.137827157974243
10000,6.309300899505615
20000,26.636311292648315
30000,59.83254075050354
40000,104.45724248886108
50000,224.57317066192627
